[2026-08-06 08:58:58] [INFO] =================================================================
[2026-08-06 08:58:58] [INFO] DWP Temp Cleanup - Session: 2026-08-06_08-58-58
[2026-08-06 08:58:58] [INFO] Mode       : DRY RUN (no changes will be made)
[2026-08-06 08:58:58] [INFO] Cutoff     : files older than 0 day(s) (before 2026-08-06 08:58:58)
[2026-08-06 08:58:58] [INFO] Targets    : C:\Users\labuser\AppData\Local\Temp, C:\Windows\Temp
[2026-08-06 08:58:58] [INFO] =================================================================
[2026-08-06 08:58:58] [INFO] --- Scanning: C:\Users\labuser\AppData\Local\Temp ---
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\b089a3db073e4b2f9c34e2f6729cb0ab.ps1  [14 KB, modified 2023-05-10 10:53:30]
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\b418a9ab3b854cafb0dec2d8b9406600.ignore  [0 KB, modified 2023-05-10 10:53:32]
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\b52ce8e24ba0402dbbb00b56c8581134.ses  [0.1 KB, modified 2026-08-06 08:26:56]
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\b57de2c31c2349f4b13e0c4fa989cdd7.ps1  [28.3 KB, modified 2023-05-10 10:53:30]
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\b61fb9b8c6b14c84935d5c30cd37a68f.exe  [324 KB, modified 2023-05-10 10:53:32]
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\b62bd057e7d24fe08c3c54b9d840564a.cmd  [2.3 KB, modified 2023-05-10 10:53:32]
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\b68258225c7248e8a9a0bf0deac989b5.json  [0.5 KB, modified 2026-08-05 10:37:54]
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\b8eb47c4762f464ea6b07cd28a128770.ignore  [0 KB, modified 2023-05-10 10:53:32]
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\ba6cb37fad254388ae3574db554fd4e2.ps1  [16.7 KB, modified 2023-05-10 10:53:30]
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\bb52bd669e704a54bd61d400b8d3f47a.txt  [1.9 KB, modified 2023-05-10 10:53:32]
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\bbeeb0c09fe742438d12613f81488504.ps1  [15.7 KB, modified 2023-05-10 10:53:30]
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\bdfb62ef1a6c49cb9d3b09c7fd52d092.config  [0.1 KB, modified 2023-05-10 10:53:32]
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\c509d0e0f5e042da989a30d1fe7b83e2.ignore  [0 KB, modified 2023-05-10 10:53:32]
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\cb8c872257f049f7b64f84c182b3b881.ses  [0.1 KB, modified 2026-08-06 08:39:30]
